timestep            	T              	T_{ave}             	T_{var}           	K/N            	K_{ave}/N           	K_{var}           	U/N            	U_{ave}/N           	U_{var}           	E/N            	E_{ave}/N           	E_{var}           	P              	P_{ave}             	P_{var}
164401	1.34347	1.35414	0.00129551	2.00733	2.02327	189.541	-4.42985	-4.4461	189.669	-2.42252	-2.42284	0.00244629	1.41009	1.45066	0.0468296
164601	1.30853	1.35414	0.00129385	1.95513	2.02327	189.299	-4.37803	-4.44611	189.426	-2.42291	-2.42284	0.0024492	1.65387	1.45025	0.0468147
164801	1.33008	1.35417	0.00129487	1.98732	2.02332	189.447	-4.41024	-4.44615	189.575	-2.42292	-2.42284	0.00244452	1.47238	1.45	0.0468213
165001	1.38012	1.35417	0.00129225	2.06209	2.02332	189.064	-4.48486	-4.44616	189.192	-2.42278	-2.42284	0.00243738	1.16456	1.44984	0.0467441
165201	1.33081	1.3542	0.00129123	1.98841	2.02337	188.915	-4.41106	-4.44621	189.042	-2.42265	-2.42284	0.00243388	1.57055	1.44945	0.0467849
165401	1.35969	1.35415	0.00128914	2.03156	2.02329	188.609	-4.4541	-4.44612	188.737	-2.42254	-2.42284	0.00243575	1.37506	1.44969	0.046683
165601	1.4224	1.35413	0.00128789	2.12527	2.02326	188.426	-4.54797	-4.44609	188.555	-2.42271	-2.42283	0.00243723	0.973446	1.44958	0.0466121
165801	1.28959	1.35413	0.00128954	1.92682	2.02326	188.668	-4.34971	-4.4461	188.796	-2.42289	-2.42283	0.0024309	1.80437	1.44964	0.0467234
166001	1.37127	1.35413	0.00128984	2.04888	2.02326	188.711	-4.47185	-4.4461	188.839	-2.42297	-2.42284	0.00242823	1.29008	1.44955	0.0467048
166201	1.3485	1.35416	0.00128741	2.01486	2.0233	188.356	-4.43771	-4.44614	188.484	-2.42285	-2.42284	0.00242302	1.42404	1.44923	0.046622
166401	1.41596	1.35421	0.00128681	2.11565	2.02337	188.268	-4.53852	-4.44621	188.396	-2.42287	-2.42284	0.0024158	1.19886	1.44879	0.0465773
166601	1.37985	1.35425	0.0012848	2.06169	2.02344	187.974	-4.48466	-4.44628	188.102	-2.42297	-2.42284	0.00240978	1.40888	1.44882	0.0464615
166801	1.36382	1.35419	0.00128478	2.03773	2.02335	187.972	-4.46079	-4.44618	188.098	-2.42305	-2.42284	0.00240892	1.62419	1.44971	0.0466476
167001	1.37799	1.35429	0.00128717	2.05892	2.0235	188.321	-4.48202	-4.44634	188.451	-2.4231	-2.42284	0.00241536	1.40347	1.44965	0.0465581
167201	1.36738	1.35429	0.00128551	2.04306	2.0235	188.078	-4.46582	-4.44634	188.208	-2.42276	-2.42284	0.00241257	1.32608	1.4499	0.0465092
167401	1.36975	1.3544	0.00129257	2.04659	2.02367	189.111	-4.46908	-4.44651	189.237	-2.42248	-2.42284	0.00242147	1.21935	1.44896	0.0468286
167601	1.38264	1.35445	0.00128973	2.06586	2.02374	188.696	-4.48838	-4.44657	188.818	-2.42252	-2.42284	0.00243321	1.1821	1.44856	0.046767
167801	1.32607	1.35445	0.00128931	1.98134	2.02373	188.634	-4.40393	-4.44657	188.756	-2.4226	-2.42283	0.00244165	1.65852	1.44848	0.0467816
168001	1.37539	1.3545	0.00128893	2.05503	2.02381	188.579	-4.47819	-4.44665	188.703	-2.42316	-2.42283	0.00244113	1.38759	1.44837	0.0467153
168201	1.36425	1.35455	0.0012931	2.03838	2.02389	189.188	-4.46169	-4.44673	189.317	-2.42332	-2.42284	0.00246732	1.5242	1.44832	0.0467433
168401	1.431	1.35457	0.00129095	2.13811	2.02391	188.875	-4.56146	-4.44675	189.004	-2.42335	-2.42284	0.00252021	1.178	1.44849	0.0466548
168601	1.33493	1.35456	0.00129367	1.99458	2.02391	189.272	-4.41756	-4.44675	189.401	-2.42298	-2.42284	0.0025319	1.70125	1.4489	0.0467224
168801	1.39758	1.35455	0.00129127	2.08819	2.02389	188.922	-4.511	-4.44672	189.051	-2.42281	-2.42284	0.00252563	1.28484	1.44935	0.046709
169001	1.35559	1.35457	0.00128885	2.02544	2.02393	188.567	-4.44834	-4.44676	188.695	-2.4229	-2.42284	0.00251862	1.4811	1.44925	0.0465996
169201	1.32751	1.35453	0.00128699	1.98349	2.02386	188.295	-4.40639	-4.4467	188.423	-2.4229	-2.42284	0.00251192	1.68603	1.44977	0.0466025
169401	1.3217	1.35451	0.00128516	1.97481	2.02383	188.027	-4.39779	-4.44667	188.154	-2.42298	-2.42284	0.00250629	1.64216	1.45009	0.0465526
169601	1.39262	1.35441	0.00128663	2.08077	2.02367	188.242	-4.50368	-4.44651	188.368	-2.42292	-2.42284	0.00250025	1.45113	1.4509	0.0466654
169801	1.33717	1.35438	0.0012859	1.99792	2.02363	188.135	-4.42121	-4.44647	188.257	-2.4233	-2.42284	0.00251365	1.57717	1.45148	0.046709
170001	1.40476	1.35437	0.00128534	2.09891	2.02362	188.053	-4.52211	-4.44646	188.173	-2.4232	-2.42284	0.00254585	1.21614	1.45166	0.0466835
170201	1.30886	1.35446	0.00128659	1.95562	2.02375	188.237	-4.37853	-4.44659	188.36	-2.42291	-2.42284	0.00254571	1.78117	1.45141	0.0466352
170401	1.3842	1.35442	0.00128498	2.06818	2.02369	188	-4.49082	-4.44653	188.123	-2.42264	-2.42284	0.00254072	1.10381	1.45138	0.0466084
170601	1.32506	1.35443	0.00128325	1.97983	2.02371	187.748	-4.40236	-4.44655	187.869	-2.42252	-2.42284	0.00255127	1.37393	1.45062	0.0467194
170801	1.37299	1.35446	0.00128502	2.05144	2.02375	188.006	-4.47408	-4.44659	188.125	-2.42264	-2.42284	0.00256477	1.4161	1.45022	0.0467162
171001	1.40953	1.35446	0.0012847	2.10604	2.02376	187.96	-4.52893	-4.4466	188.08	-2.42289	-2.42284	0.00255959	1.01733	1.45019	0.0467317
171201	1.38779	1.35451	0.00128274	2.07355	2.02382	187.672	-4.49612	-4.44666	187.792	-2.42257	-2.42284	0.00255584	1.14602	1.44946	0.0468113
171401	1.3938	1.35459	0.00128693	2.08254	2.02395	188.285	-4.50541	-4.44679	188.403	-2.42287	-2.42284	0.00255585	1.25592	1.44864	0.0470334
171601	1.42401	1.35461	0.00128632	2.12767	2.02398	188.196	-4.55061	-4.44682	188.314	-2.42294	-2.42284	0.00254933	1.04882	1.44862	0.0470071
171801	1.31951	1.35459	0.00128884	1.97154	2.02394	188.565	-4.3942	-4.44678	188.684	-2.42267	-2.42284	0.00254424	1.616	1.44888	0.0471026
172001	1.36349	1.35465	0.00128787	2.03724	2.02404	188.423	-4.46004	-4.44688	188.541	-2.4228	-2.42284	0.00253904	1.33797	1.44844	0.0470684
172201	1.25767	1.35467	0.00128752	1.87913	2.02407	188.372	-4.30192	-4.44691	188.489	-2.42278	-2.42284	0.00253225	1.96362	1.44819	0.0470555
172401	1.29569	1.35454	0.00129305	1.93594	2.02388	189.182	-4.35904	-4.44672	189.298	-2.42311	-2.42284	0.00252938	1.78997	1.44894	0.0472118
