time-step	lambda
1260	-0.0615718
1261	-0.0614502
1262	-0.0613294
1263	-0.0612095
1264	-0.0610903
1265	-0.0609718
1266	-0.060854
1267	-0.0607368
1268	-0.0606202
1269	-0.060504
1270	-0.0603882
1271	-0.0602727
1272	-0.0601576
1273	-0.0600427
1274	-0.059928
1275	-0.0598134
1276	-0.0596989
1277	-0.0595844
1278	-0.0594698
1279	-0.0593551
1280	-0.0592403
1281	-0.0591252
1282	-0.0590099
1283	-0.0588942
1284	-0.058778
1285	-0.0586615
1286	-0.0585444
1287	-0.0584268
1288	-0.0583086
1289	-0.0581896
1290	-0.05807
1291	-0.0579496
1292	-0.0578284
1293	-0.0577062
1294	-0.0575832
1295	-0.0574592
1296	-0.0573342
1297	-0.0572082
1298	-0.0570811
1299	-0.0569528
1300	-0.0568234
1301	-0.0566928
1302	-0.0565611
1303	-0.0564281
1304	-0.0562938
1305	-0.0561583
1306	-0.0560216
1307	-0.0558836
1308	-0.0557443
1309	-0.0556037
1310	-0.055462
1311	-0.055319
1312	-0.0551748
1313	-0.0550294
1314	-0.0548829
1315	-0.0547352
1316	-0.0545865
1317	-0.0544368
1318	-0.0542861
1319	-0.0541345
1320	-0.053982
1321	-0.0538286
1322	-0.0536745
1323	-0.0535198
1324	-0.0533643
1325	-0.0532083
1326	-0.0530517
1327	-0.0528947
1328	-0.0527373
1329	-0.0525794
1330	-0.0524213
1331	-0.0522628
1332	-0.0521042
1333	-0.0519453
1334	-0.0517862
1335	-0.051627
1336	-0.0514677
1337	-0.0513082
1338	-0.0511487
1339	-0.050989
1340	-0.0508293
1341	-0.0506696
1342	-0.0505097
1343	-0.0503498
1344	-0.0501898
1345	-0.0500297
1346	-0.0498696
1347	-0.0497094
1348	-0.0495491
1349	-0.0493886
1350	-0.0492282
1351	-0.0490676
1352	-0.0489069
1353	-0.0487462
1354	-0.0485854
1355	-0.0484245
1356	-0.0482635
1357	-0.0481026
1358	-0.0479416
1359	-0.0477805
1360	-0.0476195
1361	-0.0474586
1362	-0.0472977
1363	-0.0471368
1364	-0.0469761
1365	-0.0468155
1366	-0.0466551
1367	-0.0464948
1368	-0.0463348
1369	-0.046175
1370	-0.0460154
1371	-0.0458561
1372	-0.0456972
1373	-0.0455386
1374	-0.0453803
1375	-0.0452224
1376	-0.0450648
1377	-0.0449077
1378	-0.0447509
1379	-0.0445946
1380	-0.0444387
1381	-0.0442831
1382	-0.044128
1383	-0.0439733
1384	-0.043819
1385	-0.043665
1386	-0.0435114
1387	-0.0433581
1388	-0.0432052
1389	-0.0430525
1390	-0.0429001
1391	-0.042748
1392	-0.042596
1393	-0.0424442
1394	-0.0422926
1395	-0.042141
1396	-0.0419894
1397	-0.0418379
1398	-0.0416863
1399	-0.0415347
1400	-0.0413829
1401	-0.0412309
1402	-0.0410787
1403	-0.0409262
1404	-0.0407734
1405	-0.0406202
1406	-0.0404667
1407	-0.0403126
1408	-0.0401581
1409	-0.040003
1410	-0.0398472
1411	-0.0396909
1412	-0.0395339
1413	-0.0393761
1414	-0.0392176
1415	-0.0390582
1416	-0.038898
1417	-0.0387369
1418	-0.0385749
1419	-0.0384119
1420	-0.038248
1421	-0.038083
1422	-0.0379169
1423	-0.0377497
1424	-0.0375815
1425	-0.0374121
1426	-0.0372415
1427	-0.0370697
1428	-0.0368966
1429	-0.0367224
1430	-0.0365468
1431	-0.03637
1432	-0.0361918
1433	-0.0360123
1434	-0.0358315
1435	-0.0356492
1436	-0.0354656
1437	-0.0352806
1438	-0.0350942
1439	-0.0349064
1440	-0.0347171
1441	-0.0345264
1442	-0.0343342
1443	-0.0341406
1444	-0.0339455
1445	-0.033749
1446	-0.033551
1447	-0.0333515
1448	-0.0331506
1449	-0.0329482
1450	-0.0327445
1451	-0.0325392
1452	-0.0323326
1453	-0.0321246
