time-step	lambda
549	-0.798623
550	-0.798726
551	-0.798836
552	-0.798955
553	-0.799083
554	-0.799218
555	-0.799362
556	-0.799514
557	-0.799674
558	-0.799842
559	-0.800019
560	-0.800203
561	-0.800395
562	-0.800595
563	-0.800802
564	-0.801016
565	-0.801237
566	-0.801465
567	-0.801698
568	-0.801938
569	-0.802182
570	-0.802432
571	-0.802687
572	-0.802946
573	-0.803208
574	-0.803474
575	-0.803743
576	-0.804015
577	-0.804288
578	-0.804563
579	-0.804839
580	-0.805116
581	-0.805394
582	-0.805671
583	-0.805948
584	-0.806225
585	-0.8065
586	-0.806774
587	-0.807047
588	-0.807318
589	-0.807587
590	-0.807854
591	-0.808119
592	-0.808381
593	-0.808641
594	-0.808899
595	-0.809154
596	-0.809407
597	-0.809658
598	-0.809907
599	-0.810154
600	-0.8104
601	-0.810643
602	-0.810886
603	-0.811127
604	-0.811367
605	-0.811607
606	-0.811846
607	-0.812084
608	-0.812323
609	-0.812562
610	-0.812801
611	-0.81304
612	-0.81328
613	-0.81352
614	-0.813761
615	-0.814002
616	-0.814244
617	-0.814486
618	-0.814729
619	-0.814973
620	-0.815216
621	-0.81546
622	-0.815703
623	-0.815947
624	-0.81619
625	-0.816432
626	-0.816673
627	-0.816914
628	-0.817153
629	-0.817391
630	-0.817627
631	-0.817861
632	-0.818093
633	-0.818322
634	-0.818549
635	-0.818772
636	-0.818993
637	-0.81921
638	-0.819423
639	-0.819632
640	-0.819837
641	-0.820038
642	-0.820234
643	-0.820424
644	-0.82061
645	-0.82079
646	-0.820964
647	-0.821132
648	-0.821294
649	-0.821449
650	-0.821598
651	-0.82174
652	-0.821876
653	-0.822004
654	-0.822124
655	-0.822238
656	-0.822344
657	-0.822442
658	-0.822533
659	-0.822615
660	-0.822691
661	-0.822758
662	-0.822818
663	-0.82287
664	-0.822914
665	-0.822951
666	-0.82298
667	-0.823001
668	-0.823016
669	-0.823023
670	-0.823024
671	-0.823018
672	-0.823005
673	-0.822986
674	-0.822961
675	-0.82293
676	-0.822893
677	-0.822851
678	-0.822804
679	-0.822752
680	-0.822696
681	-0.822635
682	-0.822571
683	-0.822503
684	-0.822431
685	-0.822356
686	-0.822279
687	-0.822198
688	-0.822116
689	-0.822031
690	-0.821945
691	-0.821856
692	-0.821767
693	-0.821676
694	-0.821584
695	-0.821491
696	-0.821398
697	-0.821304
698	-0.82121
699	-0.821115
700	-0.82102
701	-0.820926
702	-0.820832
703	-0.820737
704	-0.820644
705	-0.82055
706	-0.820457
