time-step	lambda
742	-0.939271
743	-0.939216
744	-0.939161
745	-0.939107
746	-0.939054
747	-0.939001
748	-0.938948
749	-0.938896
750	-0.938844
751	-0.938792
752	-0.93874
753	-0.938688
754	-0.938637
755	-0.938585
756	-0.938534
757	-0.938482
758	-0.938431
759	-0.938379
760	-0.938327
761	-0.938276
762	-0.938224
763	-0.938172
764	-0.93812
765	-0.938068
766	-0.938016
767	-0.937963
768	-0.937911
769	-0.937859
770	-0.937806
771	-0.937754
772	-0.937701
773	-0.937648
774	-0.937596
775	-0.937543
776	-0.937491
777	-0.937438
778	-0.937386
779	-0.937334
780	-0.937282
781	-0.937231
782	-0.937179
783	-0.937128
784	-0.937077
785	-0.937027
786	-0.936977
787	-0.936928
788	-0.936879
789	-0.936831
790	-0.936783
791	-0.936736
792	-0.93669
793	-0.936645
794	-0.9366
795	-0.936556
796	-0.936514
797	-0.936472
798	-0.936431
799	-0.936391
800	-0.936353
801	-0.936315
802	-0.936279
803	-0.936244
804	-0.93621
805	-0.936178
806	-0.936147
807	-0.936117
808	-0.93609
809	-0.936063
810	-0.936038
811	-0.936015
812	-0.935994
813	-0.935974
814	-0.935956
815	-0.935939
816	-0.935925
817	-0.935912
818	-0.935901
819	-0.935892
820	-0.935885
821	-0.935881
822	-0.935878
823	-0.935877
824	-0.935878
825	-0.935881
826	-0.935886
827	-0.935893
828	-0.935902
829	-0.935913
830	-0.935927
831	-0.935942
832	-0.93596
833	-0.935979
834	-0.936001
835	-0.936024
836	-0.93605
837	-0.936078
838	-0.936108
839	-0.936139
840	-0.936173
841	-0.936209
842	-0.936247
843	-0.936286
844	-0.936327
845	-0.936371
846	-0.936416
847	-0.936463
848	-0.936512
849	-0.936562
850	-0.936614
851	-0.936668
852	-0.936724
853	-0.936781
854	-0.93684
855	-0.936901
856	-0.936963
857	-0.937027
858	-0.937092
859	-0.937159
860	-0.937227
861	-0.937297
862	-0.937368
863	-0.93744
864	-0.937514
865	-0.93759
866	-0.937666
867	-0.937745
868	-0.937824
869	-0.937905
870	-0.937987
871	-0.93807
872	-0.938155
873	-0.93824
874	-0.938327
875	-0.938415
876	-0.938505
877	-0.938595
878	-0.938687
879	-0.93878
880	-0.938874
881	-0.938969
882	-0.939065
883	-0.939162
884	-0.93926
