timestep            	T              	T_{ave}             	T_{var}           	K/N            	K_{ave}/N           	K_{var}           	U/N            	U_{ave}/N           	U_{var}           	E/N            	E_{ave}/N           	E_{var}           	P              	P_{ave}             	P_{var}
125201	0.543571	0.521617	0.000340622	0.812172	0.779369	49.8351	-7.28104	-7.24821	49.9843	-6.46886	-6.46884	0.000336977	0.577077	0.757859	0.0179259
125401	0.526951	0.521575	0.000340357	0.787339	0.779307	49.7963	-7.25622	-7.24815	49.9451	-6.46888	-6.46884	0.000335166	0.708908	0.758035	0.0179096
125601	0.524377	0.521582	0.000341716	0.783493	0.779317	49.9952	-7.25234	-7.24816	50.1444	-6.46885	-6.46884	0.000334429	0.728009	0.757984	0.0179647
125801	0.486038	0.521645	0.000342725	0.726209	0.779412	50.1428	-7.1951	-7.24826	50.2921	-6.46889	-6.46884	0.000334287	1.01371	0.75747	0.0180302
126001	0.531628	0.521695	0.000345375	0.794328	0.779486	50.5305	-7.26328	-7.24833	50.681	-6.46895	-6.46884	0.000335619	0.687989	0.757139	0.0181653
126201	0.523168	0.521622	0.000343951	0.781687	0.779377	50.3222	-7.25058	-7.24822	50.4718	-6.46889	-6.46884	0.000334251	0.748802	0.757613	0.0180789
126401	0.529528	0.521614	0.000342428	0.79119	0.779364	50.0993	-7.26012	-7.24821	50.2478	-6.46893	-6.46885	0.000334822	0.728581	0.757797	0.0179981
126601	0.548427	0.521646	0.000341154	0.819427	0.779413	49.9129	-7.28827	-7.24826	50.0608	-6.46885	-6.46885	0.000333934	0.583085	0.757627	0.0179172
126801	0.532768	0.521538	0.000342836	0.79603	0.779251	50.1591	-7.26486	-7.2481	50.308	-6.46883	-6.46885	0.000334033	0.665135	0.758514	0.0180364
127001	0.51556	0.521598	0.000342725	0.77032	0.779341	50.1428	-7.23927	-7.24819	50.291	-6.46895	-6.46885	0.000333579	0.814177	0.758126	0.0180265
127201	0.553594	0.521596	0.000345731	0.827148	0.779338	50.5825	-7.29604	-7.24818	50.731	-6.46889	-6.46885	0.000333138	0.533922	0.758182	0.0181737
127401	0.520699	0.521622	0.000344281	0.777998	0.779376	50.3705	-7.24681	-7.24822	50.5182	-6.46881	-6.46885	0.000331361	0.727875	0.757993	0.0180913
127601	0.561483	0.521608	0.000345654	0.838934	0.779356	50.5713	-7.30777	-7.2482	50.7194	-6.46883	-6.46885	0.000334066	0.463766	0.758055	0.018182
127801	0.536626	0.521653	0.000347526	0.801795	0.779423	50.8452	-7.27066	-7.24827	50.9935	-6.46887	-6.46885	0.000333201	0.665805	0.757632	0.0182788
128001	0.507324	0.521548	0.000347648	0.758013	0.779266	50.863	-7.22679	-7.24811	51.0131	-6.46877	-6.46885	0.000336756	0.860685	0.758283	0.0182548
128201	0.526435	0.521609	0.000347016	0.786568	0.779358	50.7706	-7.25551	-7.2482	50.9213	-6.46894	-6.46885	0.000339563	0.709575	0.757955	0.0182274
128401	0.502674	0.521624	0.000346115	0.751066	0.77938	50.6388	-7.21993	-7.24823	50.7893	-6.46887	-6.46885	0.000340868	0.905852	0.757965	0.018173
128601	0.491488	0.521539	0.000347205	0.734352	0.779253	50.7982	-7.20315	-7.2481	50.9489	-6.46879	-6.46885	0.000339428	0.946808	0.758637	0.0182406
128801	0.504892	0.52167	0.000351547	0.75438	0.779449	51.4335	-7.22327	-7.2483	51.5884	-6.46889	-6.46885	0.000346342	0.876282	0.757716	0.0184427
129001	0.53747	0.521618	0.000350835	0.803056	0.77937	51.3293	-7.27192	-7.24822	51.4828	-6.46886	-6.46885	0.000344194	0.633963	0.758106	0.0183996
129201	0.514314	0.521636	0.000352528	0.768458	0.779398	51.5771	-7.23729	-7.24825	51.7315	-6.46883	-6.46885	0.000343542	0.842531	0.757979	0.0185236
129401	0.573831	0.521625	0.000351456	0.857385	0.77938	51.4203	-7.3264	-7.24823	51.574	-6.46902	-6.46885	0.000344646	0.383453	0.758003	0.0184668
129601	0.469685	0.52165	0.000361757	0.701776	0.779419	52.9274	-7.17055	-7.24827	53.0856	-6.46877	-6.46885	0.000347141	1.14878	0.757983	0.0190242
129801	0.507562	0.521607	0.000360868	0.758369	0.779354	52.7972	-7.22719	-7.2482	52.9548	-6.46883	-6.46885	0.000345203	0.871764	0.758383	0.0189906
130001	0.532045	0.521632	0.000359561	0.794949	0.779392	52.606	-7.26386	-7.24824	52.7627	-6.46891	-6.46885	0.000343224	0.703539	0.758231	0.0189191
130201	0.517239	0.521622	0.000357714	0.772827	0.779376	52.3358	-7.24166	-7.24822	52.4915	-6.46884	-6.46885	0.000341299	0.785236	0.758289	0.0188172
130401	0.49506	0.521624	0.000357437	0.739689	0.779379	52.2953	-7.2085	-7.24823	52.4505	-6.46881	-6.46885	0.000339888	0.93265	0.75821	0.0188039
130601	0.507209	0.521554	0.000357968	0.757841	0.779274	52.3729	-7.22656	-7.24812	52.5297	-6.46872	-6.46885	0.000342875	0.844628	0.758626	0.0187994
130801	0.52338	0.521581	0.000358138	0.782003	0.779315	52.3979	-7.25092	-7.24816	52.5537	-6.46891	-6.46885	0.000341905	0.771705	0.758516	0.0188425
