timestep            	T              	T_{ave}             	T_{var}           	K/N            	K_{ave}/N           	K_{var}           	U/N            	U_{ave}/N           	U_{var}           	E/N            	E_{ave}/N           	E_{var}           	P              	P_{ave}             	P_{var}
178201	0.403078	0.38813	0.000191778	0.602255	0.579921	28.0583	-7.44508	-7.42259	28.1586	-6.84282	-6.84266	0.000266777	-0.444644	-0.333907	0.0102461
178401	0.380455	0.388138	0.000191479	0.568453	0.579932	28.0145	-7.41105	-7.4226	28.1147	-6.84259	-6.84266	0.000267302	-0.281687	-0.333939	0.0102294
178601	0.395661	0.388133	0.000191312	0.591173	0.579925	27.9902	-7.43384	-7.42259	28.0903	-6.84266	-6.84266	0.000266931	-0.395372	-0.333867	0.0102232
178801	0.37252	0.38813	0.000191052	0.556598	0.579921	27.9521	-7.39925	-7.42259	28.052	-6.84265	-6.84266	0.000266362	-0.205642	-0.333864	0.010207
179001	0.403524	0.388126	0.000190821	0.602922	0.579914	27.9182	-7.44559	-7.42258	28.018	-6.84267	-6.84266	0.000265731	-0.426954	-0.333779	0.0101961
179201	0.378189	0.388123	0.000190565	0.565067	0.579911	27.8809	-7.40776	-7.42258	27.9804	-6.84269	-6.84266	0.000265204	-0.250104	-0.333728	0.0101824
179401	0.37543	0.388133	0.000190402	0.560945	0.579926	27.857	-7.40355	-7.42259	27.9566	-6.8426	-6.84266	0.000265051	-0.238741	-0.333778	0.0101717
179601	0.399164	0.388137	0.000190558	0.596407	0.579932	27.8798	-7.43916	-7.4226	27.9795	-6.84275	-6.84266	0.000265064	-0.405534	-0.333805	0.0101762
179801	0.398847	0.388127	0.000190396	0.595933	0.579916	27.8561	-7.43856	-7.42258	27.9557	-6.84263	-6.84266	0.000264641	-0.413675	-0.333707	0.0101696
180001	0.372422	0.388126	0.000190002	0.556451	0.579915	27.7985	-7.39905	-7.42258	27.8979	-6.8426	-6.84266	0.000264273	-0.203524	-0.333708	0.0101491
180201	0.400003	0.388118	0.000190066	0.597661	0.579903	27.8078	-7.44041	-7.42257	27.9071	-6.84275	-6.84266	0.000263818	-0.412602	-0.333625	0.0101529
